197837,D. Boyata,27,42,190,46,20,57,55,56,85,73,
198861,N. Mendy,26,50,161,67,49,71,74,62,76,74,
217805,A. Martín Arias,25,11,174,20,19,18,71,18,66,27,
228302,Pedraza,22,24,161,78,72,78,72,78,61,48,
182736,Ricardo,35,5,185,13,13,16,71,19,73,21,
3281,Tarantini,34,10,172,62,64,71,78,75,69,76,
204497,K. Stöger,24,24,165,74,67,76,69,69,58,35,
210897,C. Mbemba,23,10,181,47,52,63,63,79,85,72,
201938,A. Limbombe,23,21,170,83,66,78,69,79,77,48,
175314,K. McDonald,29,46,212,69,54,66,75,71,68,74,
208339,O. Niasse,28,82,181,56,77,75,70,76,71,35,
215251,G. Herrera,26,12,185,17,17,20,70,24,56,28,
220883,R. Borré,22,21,157,63,76,77,71,75,79,35,
190931,E. Zukanović,31,15,187,66,25,50,73,85,52,73,
236245,A. Elis,22,8,170,64,73,78,74,72,73,33,
174549,M. Fernández,32,14,159,75,61,78,71,78,66,60,
213974,D. Rodríguez,28,20,143,66,43,55,75,78,76,77,
199383,T. Klose,30,25,192,24,29,27,73,64,58,74,
201943,A. Cornelius,25,26,201,42,75,67,68,77,72,28,
211927,Kwon Chang Hoon,24,13,154,74,72,75,77,75,50,61,
226777,C. Larin,23,39,198,35,77,67,71,82,63,22,
234201,Tchê Tchê,25,1,146,70,62,78,73,73,59,68,
195033,M. Leckie,27,25,181,76,68,76,70,74,87,54,
214491,L. Quiñones,27,46,143,71,73,76,73,71,56,21,
192476,Fontàs,28,8,190,60,45,58,75,58,45,80,
169181,K. Vermeer,32,10,176,13,13,25,71,24,80,25,
172768,A. Surman,31,53,161,68,63,67,75,68,70,66,
198113,M. Höger,28,21,183,72,65,71,77,75,77,80,
157665,S. Dann,31,42,172,30,40,38,77,52,66,77,
244193,Jovane Cabral,20,9,150,70,65,81,75,69,72,23,
180706,C. Cathcart,29,44,183,39,29,47,70,56,67,73,
220132,Zaldúa,26,23,154,77,25,55,68,48,67,76,
194020,Pelé,26,48,170,59,50,66,75,73,71,75,
184037,M. Kelly,28,44,170,70,38,58,73,61,68,72,
189157,Y. Bolasie,29,76,185,75,64,79,73,80,63,31,
215270,L. Zelarayán,26,46,161,71,64,79,69,73,81,44,
158438,Gelson Fernandes,31,28,154,62,51,64,72,67,70,79,
187366,D. Glushakov,31,1,176,70,70,72,75,82,80,73,
221671,Lee Jae Sung,25,13,154,65,69,73,73,69,57,67,
175847,Baiano,31,13,152,74,56,74,73,69,77,75,
212456,A. Hurtado,31,44,143,65,73,81,70,74,76,40,
162280,A. Mierzejewski,31,12,161,68,75,77,73,77,75,55,
226537,V. Janssen,24,64,194,35,77,67,75,83,73,19,
196073,E. Paredes,37,7,181,62,81,73,72,71,72,30,
215018,B. Alemán,28,29,174,72,67,76,70,79,70,69,
234986,P. Retsos,19,19,179,57,26,46,72,60,74,75,
237034,J. Hernández,19,26,161,58,78,72,74,73,72,23,
191210,S. Corchia,27,14,148,76,58,75,73,75,69,74,
204523,Rubén Pardo,25,24,152,62,68,75,75,70,65,66,
214763,P. Goltz,33,20,181,55,48,56,70,70,73,70,
215531,D. Türüç,25,14,159,80,61,76,73,80,58,64,
212204,B. Mechele,25,19,176,47,33,46,67,56,66,75,
230381,Kaimo Lima,34,24,170,70,50,68,71,79,76,76,
188397,R. Rodelin,28,25,181,75,74,75,73,73,80,54,
152814,Bobô,33,16,187,66,78,70,75,79,76,29,
157678,L. Ciman,32,13,154,62,46,63,74,79,76,75,
177134,D. Ba,33,17,181,69,74,71,74,77,76,46,
177390,H. Medunjanin,33,9,168,66,67,79,76,83,67,64,
192238,José Cañas,31,1,152,53,35,48,75,54,60,80,
237297,Y. Osorio,24,10,185,33,25,44,72,40,71,67,
182001,Titi,30,22,183,40,27,46,69,69,46,79,
210930,Carles Gil,25,10,143,76,70,78,73,63,60,40,
192242,P. Lasne,29,25,170,72,70,73,75,81,70,73,
225523,Lekue,25,19,159,75,67,76,78,60,69,72,
218868,A. Silva,28,10,150,74,63,78,73,70,69,66,
236276,A. Danjuma Groeneveld,21,16,172,74,72,79,68,80,60,32,
237556,C. Luyindama,24,13,201,27,19,45,67,68,72,66,
199669,L. González Pirez,26,8,176,42,42,64,75,59,70,76,
199158,Sergio Álvarez,26,20,163,54,60,65,75,80,73,76,
215798,M. Cornet,21,41,152,67,75,74,69,80,71,35,
211703,M. Schnatterer,32,14,165,82,73,70,69,80,62,47,
237303,O. Kharbin,24,33,183,54,76,73,68,79,73,23,
229624,Sergi Guardiola,27,11,170,43,80,78,69,76,63,28,
236792,T. Souček,23,1,190,52,52,58,75,72,67,74,
189945,Y. Ravet,28,24,172,76,68,74,75,80,53,40,
202746,T. Serero,28,15,128,50,51,74,77,48,60,79,
200443,B. Douglas,28,38,154,83,58,65,70,76,68,68,
206075,S. Johnstone,25,23,187,17,11,16,66,24,61,17,
212476,Medrán,24,26,157,70,58,71,71,78,64,59,
156412,J. Corona,37,12,185,17,12,13,70,21,79,23,
197117,I. Fetfatzidis,27,1,146,74,58,77,66,65,45,23,
214781,S. Romero,29,22,168,64,75,74,71,78,62,26,
177149,B. Jokič,32,0,170,76,48,62,69,68,81,74,
169214,S. Sinclair,29,48,154,66,74,76,74,76,66,44,
201215,L. Krejčí,25,30,150,78,60,79,70,76,80,45,
191488,L. Orbán,29,18,174,70,48,57,69,67,78,74,
213761,A. Hamdallah,27,35,179,64,80,70,55,76,67,20,
220673,R. Tapia,22,10,172,60,44,74,68,69,82,74,
221697,O. Watkins,22,35,154,67,72,77,68,69,66,44,
230401,Duirval Diniz,34,13,181,45,44,41,71,54,71,72,
197890,Arribas,29,18,168,57,44,48,70,45,80,74,
199170,B. Dabo,26,43,179,66,62,74,68,78,82,74,
215042,G. Lezcano,31,12,143,71,72,75,74,79,81,23,
239875,Bebeto,28,10,154,73,45,71,74,58,79,74,
194053,L. Sobiech,27,17,194,42,48,32,74,75,43,69,
198150,Guerrero,27,1,168,46,74,70,75,78,69,32,
210439,K. Boutaïb,31,15,181,44,76,67,62,77,69,27,
219911,T. Hlatshwayo,28,0,194,39,21,31,64,51,65,71,
159240,M. Krohn-Dehli,35,7,150,79,66,72,76,80,55,71,
208137,Lucas Torró,23,22,183,49,53,62,69,53,43,74,
176137,J. Vossen,29,22,174,66,76,68,72,75,66,46,
192009,J. Rodríguez,25,22,187,15,11,10,65,24,74,15,
154634,M. Pasqual,36,9,157,86,46,72,72,72,77,72,
233738,Zubeldia,21,17,174,59,64,66,74,63,70,75,
189707,Da Costa,34,20,179,12,13,11,72,24,54,17,
176652,D. Kolář,32,1,176,70,72,74,75,72,66,53,
215053,M. Zaldivia,27,8,174,64,32,60,74,47,83,72,
231949,S. Ghoddos,24,16,174,64,71,73,74,76,61,38,
239117,A. Bălută,24,1,148,69,66,74,73,60,63,43,
200463,T. Melia,32,6,190,20,20,17,70,17,59,21,
216079,A. Di Gaudio,28,39,139,71,66,76,70,62,56,22,
238095,N. Milenković,20,28,198,67,29,60,68,60,68,74,
143632,V. Demirel,36,23,198,18,14,25,71,25,70,19,
189456,L. Cooper,26,34,161,45,26,53,70,52,82,75,
230417,Edercinho Sepa,30,22,168,42,65,64,82,82,68,66,
221714,A. Morelos,22,41,174,54,74,74,65,75,77,28,
186130,J. Chester,29,18,174,54,33,60,67,36,84,72,
193554,D. Sakho,28,30,174,58,77,72,72,72,78,37,
225299,E. Velázquez,24,14,174,24,51,53,68,57,81,75,
198420,M. Waris,26,13,157,63,73,75,65,74,92,36,
181780,T. Matavž,29,15,179,43,79,69,73,75,72,20,
195860,Y. Khacheridi,30,1,181,39,37,47,70,56,72,71,
212245,Y. Gerhardt,24,28,179,72,71,74,75,75,64,73,
234774,K. Laifis,25,13,170,61,56,68,70,74,67,73,
189462,J. Hoilett,28,44,154,71,68,76,70,76,71,45,
230423,Pascoal Muscato,26,15,185,56,59,70,74,83,67,71,
215064,J. Furch,28,22,194,51,77,65,68,78,75,46,
195096,Fransérgio,27,13,181,67,67,73,73,85,52,69,
225305,S. Gümüş,24,38,157,61,75,74,70,77,68,21,
197402,Anselmo,29,21,181,52,61,63,72,72,64,69,
215322,J. Silva,24,9,165,73,48,72,70,79,69,70,
210972,Manquillo,24,30,168,73,32,71,69,69,66,72,
189468,Daniel Candeias,30,46,172,75,64,74,69,68,60,52,
215069,R. Rey,27,1,168,18,18,20,63,25,67,22,
244253,U. Račić,20,18,179,60,60,66,68,74,66,72,
205598,André Sousa,27,7,172,69,61,74,75,78,65,68,
215070,G. Ortíz,25,11,176,31,34,42,70,51,80,74,
216350,A. Ademi,27,1,174,42,52,69,70,68,63,72,
221982,P. Roberts,21,60,146,66,68,81,63,65,44,21,
194334,Daniel Ayala,27,41,185,33,43,66,70,47,73,72,
210719,M. Kempf,23,22,192,41,31,56,69,52,90,75,
211999,R. Khedira,24,17,185,42,34,57,65,58,66,74,
215071,M. Casco,30,18,152,70,58,75,68,74,80,68,
234015,Caio Milaçar,34,19,148,59,72,75,74,60,48,43,
186143,O. Norwood,27,39,152,74,58,62,69,77,64,72,
186912,C. Träsch,30,21,165,73,46,67,73,78,71,76,
205601,C. Atsu,26,39,143,65,64,76,72,72,66,35,
227873,A. Touré,22,38,159,73,60,72,69,55,74,72,
163873,Eduardo,35,34,194,13,20,11,64,38,73,22,
173857,M. Andújar,34,11,194,14,11,16,70,25,70,20,
206114,K. Olsson,23,8,152,65,63,75,72,64,72,63,
207650,E. Krafth,23,21,159,68,41,68,74,70,68,75,
189218,R. Jack,26,39,159,59,49,67,69,61,69,72,
205347,M. Luongo,25,9,168,51,63,74,72,69,84,72,
215331,L. Jara,27,18,181,75,41,72,69,65,71,75,
172835,M. Andreolli,32,25,176,22,16,49,65,59,85,67,
187939,A. Chahechouhe,31,49,150,69,71,77,72,76,58,40,
210468,I. Kutepov,24,1,185,34,35,38,75,74,34,83,
216356,J. Pivarić,29,1,152,80,58,71,79,70,64,72,
223524,E. Goldaniga,24,32,181,27,22,48,70,55,79,74,
230437,Elias Fontoira,34,21,163,70,69,74,76,68,70,75,
244517,E. Saric,27,9,157,48,60,72,68,71,68,71,
191269,S. Al Faraj,28,33,141,72,65,71,74,74,71,67,
197926,L. Crisetig,25,26,176,62,33,72,72,70,72,73,
205351,A. Pritchard,25,37,137,70,67,74,66,76,48,40,
221479,D. Calvert-Lewin,21,55,157,63,69,76,71,76,78,34,
240679,T. Koopmeiners,20,10,170,76,65,67,75,75,76,69,
173608,Joselu,28,44,176,58,72,71,74,77,67,25,
177448,G. Svensson,31,7,170,49,34,64,74,66,73,73,
230186,Enaldo Praz,30,22,161,73,45,61,72,55,64,70,
202539,L. Griffiths,27,46,170,67,74,72,72,81,88,22,
206124,W. Katsande,32,1,172,55,59,71,63,67,62,75,
144172,S. Kırıntılı,33,12,172,12,13,13,74,22,78,24,
221740,E. Crivelli,23,20,174,49,76,65,73,78,74,25,
205869,Jairo,24,12,152,68,64,79,71,69,73,29,
212269,R. Bazoer,21,26,163,70,58,75,76,72,81,67,
198190,G. Cunningham,27,35,154,73,55,70,72,60,73,69,
156975,C. Berra,33,8,203,32,32,48,67,52,80,75,
176687,A. Beck,31,26,174,69,29,71,75,70,66,73,
205360,K. Roofe,25,38,143,68,75,71,68,74,82,50,
197681,G. Imbula,25,35,170,62,51,81,62,78,69,64,
199729,D. Royer,28,8,161,62,78,77,66,75,74,43,
212273,C. Njie,24,34,150,69,74,73,77,75,68,32,
220209,K. Lawrence,25,7,161,67,36,68,68,61,81,69,
184626,N. Sánchez,32,34,181,58,40,55,69,20,88,72,
202035,N. Benezet,27,20,143,73,72,75,70,72,59,28,
189491,O. Şahan,31,26,157,64,68,74,72,74,48,58,
190772,M. Besler,31,7,170,49,35,58,73,56,69,74,
193077,D. Falcinelli,27,29,165,32,78,70,73,70,70,20,
200758,L. Moore,25,26,190,58,24,62,74,55,81,71,
177974,A. Aguilar,33,7,181,57,59,65,73,71,67,76,
241463,Dani Raba,22,22,168,73,73,77,65,73,52,40,
188727,B. Poulain,30,18,183,43,23,38,70,25,38,79,
194359,Y. Nagatomo,31,40,150,72,46,65,71,51,79,74,
186680,Raúl Fernández,30,8,203,23,13,16,67,24,65,21,
186681,Alberto,33,13,170,25,15,12,71,37,75,20,
193337,J. Obi,27,15,157,68,65,77,75,77,77,74,
193849,C. Hourihane,27,18,137,74,66,65,71,71,76,67,
228666,B. Kuwas,25,9,170,68,68,83,68,80,65,23,
230202,Jailson Caeiro,26,18,165,71,51,73,73,55,71,71,
203067,D. Chará,32,7,150,46,56,67,72,72,66,70,
179515,T. Mykhalyk,34,1,183,60,40,55,67,50,70,76,
200765,M. Bešić,25,58,176,45,55,71,72,59,81,68,
135742,Alexis,32,29,165,57,22,49,63,67,78,72,
215103,E. Puch,31,26,161,67,71,77,72,74,65,52,
230207,Kel Perinho,34,14,174,51,36,59,64,60,42,73,
202048,C. Coady,25,46,176,59,53,61,76,69,73,76,
188992,M. Estigarribia,30,13,163,73,63,73,74,64,63,61,
199745,E. Sviatchenko,26,19,181,42,39,43,68,67,85,70,
216385,R. Ortiz,28,0,165,57,60,70,68,80,59,75,
230209,Hugo Goiteira,26,18,194,41,41,50,64,72,58,72,
231745,L. Dimata,20,29,183,55,77,74,68,78,78,16,
226370,André Horta,21,6,141,64,57,79,75,74,68,69,
230466,Fábio Melitinho,34,25,148,73,72,74,76,74,48,20,
208451,R. Quaison,24,22,170,67,70,77,73,70,55,55,
236355,Luiz Felipe,21,24,176,37,22,62,75,44,68,76,
177475,T. Sippel,30,17,172,14,12,13,72,24,64,15,
193091,B. Nuytinck,28,22,181,30,32,50,68,62,64,76,
215108,J. Buffarini,29,19,168,64,53,73,71,74,74,70,
200773,A. Wakaso,26,9,168,44,32,65,74,73,91,77,
232517,N. Silva,28,15,128,69,66,79,65,67,55,19,
184133,Castro,30,22,165,66,66,74,71,84,67,69,
206662,M. Hedges,28,8,185,26,23,44,67,40,69,75,
206407,João Pereira,34,24,146,74,58,75,70,68,75,72,
207431,Insua,24,20,176,37,36,44,67,43,73,72,
213063,Róber,23,8,163,52,47,56,67,36,76,74,
230215,Osvaldo Lodeiro,30,14,179,49,43,44,73,57,52,69,
190535,Míchel,29,18,157,75,64,75,68,73,51,58,
211784,N. Maupay,21,30,152,60,78,68,76,74,60,26,
223816,J. Rodríguez,24,18,170,62,71,71,70,79,71,35,
231240,E. Mor,20,16,141,64,69,83,66,67,65,28,
232008,Lato,20,18,141,80,51,71,67,64,52,69,
190024,Fernandão,31,24,194,27,76,66,73,83,48,30,
190536,O. Martínez,32,19,157,65,66,71,70,78,70,60,
195912,Suk Hyun Jun,27,19,185,58,73,71,68,85,67,29,
239433,N. Maksimović,23,17,165,55,70,71,75,66,70,75,
178249,J. Kembo-Ekoko,30,18,172,70,69,80,72,81,55,49,
202058,S. Anđelković,32,5,181,41,25,46,72,59,76,73,
204874,A. Katai,27,9,154,71,74,81,72,77,66,35,
230218,Fabiano Sonta,26,22,181,39,33,46,73,54,62,77,
192587,A. Ioniţă,27,27,161,68,64,70,72,75,79,74,
145996,Seoane,35,6,165,58,49,52,65,69,75,75,
25420,C. Pizarro,39,18,185,62,78,76,77,75,64,33,
178253,Ivo,31,13,143,75,66,74,62,66,61,48,
192333,L. Sané,31,7,170,49,32,61,68,69,83,73,
196942,Iñigo Pérez,30,9,163,77,59,59,65,72,80,69,
215886,D. Kreilach,29,8,172,56,72,72,79,78,85,64,
232270,T. Fosu-Mensah,20,53,172,64,57,63,68,69,76,73,
233550,S. Grandsir,21,36,141,75,59,76,66,71,69,45,
204367,B. van Leer,26,11,176,12,12,11,73,25,69,13,
234575,Diogo Leite,19,5,161,24,30,48,70,59,66,72,
237135,Davidson,27,10,137,70,64,78,74,64,66,30,
191055,Dídac Vilà,29,22,163,74,32,73,67,72,72,75,
206160,A. Ciciretti,24,44,137,67,67,75,66,68,37,32,
229712,Jorge,22,38,132,76,41,75,75,74,55,74,
49488,E. Didot,34,19,154,78,61,69,72,65,62,71,
230482,Marlon Nideiro,34,25,146,71,64,75,80,59,66,36,
199763,B. Bereszyński,25,25,170,70,50,68,70,64,70,70,
210259,A. Hassan,25,1,190,30,75,70,71,80,51,31,
230483,Jacson Zonta,34,13,163,74,61,77,77,57,55,45,
116308,R. Fanni,36,5,179,66,44,66,74,67,71,76,
163925,A. Diamanti,35,4,165,76,60,80,64,81,50,30,
192342,E. Cardona,25,39,207,76,73,77,66,86,46,50,
206167,S. Prcić,24,16,161,71,62,73,65,69,54,72,
230487,Leo Caldeirinha,34,13,165,75,72,75,70,72,74,22,
199000,T. Sainsbury,26,13,172,58,45,55,74,61,77,77,
210520,Edgar Ié,24,21,150,68,32,63,65,67,91,76,
230488,Alvildo Sousa,34,15,174,73,62,74,82,77,55,33,
193881,F. Đuričić,26,40,165,65,64,77,73,67,73,42,
205402,J. Boëtius,24,22,168,70,70,77,69,70,67,25,
218970,F. Mubele,24,23,161,58,76,73,73,76,73,45,
223066,A. Chávez,27,17,176,66,73,74,71,81,84,48,
228698,V. Kovalenko,22,1,165,71,71,73,68,74,64,68,
163418,Y. Kaboul,32,39,192,56,21,52,60,75,76,74,
188506,R. Meggiorini,32,17,172,62,74,74,75,69,76,23,
163419,B. Sagna,35,5,161,74,44,73,77,69,87,76,
219740,Kahraba,24,0,168,66,73,80,67,73,70,28,
215901,Rafael Vaz,29,11,185,46,51,58,71,73,77,73,
230237,Robson Denho,26,14,172,65,54,61,68,82,66,74,
214622,J. Toljan,23,30,163,76,39,69,67,49,84,68,
230239,Claudiano Sobrino,34,14,159,72,53,71,79,58,74,70,
164959,S. M'Bia,32,22,181,52,56,65,66,80,73,71,
230495,Hélton Celanova,26,25,203,42,73,63,67,86,62,20,
205409,S. Sosa,31,8,174,14,10,20,75,22,65,22,
230497,Erick Gameira,26,15,168,61,74,73,77,70,56,44,
235875,Pol Lirola,20,26,165,76,35,74,70,58,68,69,
192612,M. Jajalo,30,5,179,67,53,72,69,73,72,73,
210021,H. Mukhtar,23,21,157,68,60,79,70,73,71,43,
229221,William,23,28,148,76,32,75,74,76,66,77,
177766,G. Bong,30,35,163,74,29,68,72,58,70,76,
192102,N. Hult,28,1,146,75,58,73,74,67,80,70,
202087,J. Geis,24,20,179,86,51,59,67,85,79,77,
213095,L. Cavallini,25,9,196,31,76,69,66,76,68,23,
148839,P. Verhaegh,34,32,163,74,42,72,75,66,78,79,
230503,Jadson Vidigal,26,27,154,51,74,62,75,81,71,31,
235623,Álvaro Jiménez,23,17,157,76,69,79,62,75,55,48,
203624,O. Vranješ,28,17,165,61,31,52,62,68,77,73,
204904,M. Bauer,26,34,163,75,34,74,76,61,72,68,
211048,O. Kayode,25,1,143,52,75,75,70,69,73,24,
199274,I. Nestorovski,28,5,165,39,80,71,71,68,72,27,
202858,F. Castillo,26,19,150,65,69,83,72,76,52,43,
219754,Bruno Varela,23,7,192,20,16,19,68,19,51,17,
192362,L. Narsingh,27,28,170,74,68,75,70,65,34,20,
203884,K. Djidji,25,19,179,46,26,62,69,38,72,73,
179820,L. Robles,34,6,201,14,9,14,69,20,60,17,
203629,A. Erokhin,28,0,174,69,74,73,73,75,78,73,
200302,G. Shinnie,26,8,159,66,24,66,70,63,79,74,
219758,L. Rizzo,26,27,176,72,54,78,70,72,58,64,
237678,I. Konaté,19,15,205,35,17,66,68,34,74,73,
188270,B. Ecuélé Manga,29,37,168,56,23,39,67,43,60,78,
210287,J. Córdoba,25,20,187,55,67,72,73,86,78,45,
230255,Edvaldisco,26,18,157,71,55,71,81,64,63,67,
207472,G. Sakai,27,12,163,73,41,69,70,62,76,70,
207984,A. González,23,32,154,71,72,72,71,71,75,65,
182896,R. Rosales,29,10,154,74,51,69,78,71,72,75,
186992,J. Dueñas,29,44,161,69,57,71,71,74,73,72,
201073,N. De Préville,27,36,170,70,74,75,72,75,68,48,
204401,Diogo Figueiras,27,12,141,75,41,73,67,77,83,70,
216433,A. El Ghazi,23,23,198,72,73,79,70,83,52,28,
171378,P. Aguilar,32,44,148,75,59,68,69,70,82,70,
225139,K. Dolly,25,21,154,71,66,76,67,60,67,28,
213620,F. Mora,24,18,159,32,77,72,67,75,81,21,
162932,P. Barrientos,33,21,152,75,60,78,71,74,55,37,
168565,H. Rodallega,32,28,159,69,72,75,73,73,88,44,
182133,A. Epureanu,31,20,187,39,53,56,71,64,32,74,
192373,M. Caraglio,29,25,190,64,77,70,70,78,82,25,
205942,S. Lung,29,11,185,19,14,17,72,16,53,14,
232310,Maurício,26,11,181,35,38,46,70,63,85,74,
105846,A. Boruc,38,24,192,12,11,14,69,21,73,25,
53110,C. Gordon,35,20,183,13,14,11,73,23,68,26,
201335,F. Santander,27,29,176,56,76,68,68,75,82,33,
168567,A. Ramírez,37,4,168,62,67,72,74,75,62,68,
213113,M. Cabrera,32,3,152,71,50,76,72,58,54,66,
228729,B. Valdez,25,42,174,61,32,47,64,44,84,75,
218746,Pozo,22,15,143,65,70,77,66,64,55,46,
225402,Bruno Gaspar,25,10,152,74,50,76,66,68,79,66,
190330,N. Rigoni,27,15,185,61,46,71,71,61,67,73,
225403,I. Kahveci,22,19,148,59,65,78,71,70,58,52,
230267,Sebas Couteira,30,14,154,76,70,74,74,52,67,38,
222844,Walace,23,22,165,48,58,67,72,78,57,75,
169596,R. Shawcross,30,34,168,30,39,44,73,44,70,68,
192636,David Simão,28,9,163,77,64,72,77,79,69,50,
215165,C. Rius,29,13,159,75,60,75,69,72,40,24,
199550,B. Martins Indi,26,34,168,71,38,54,65,56,60,72,
235134,P. Rosario,21,9,161,40,58,68,68,70,74,73,
216447,Álvaro García,25,17,130,71,68,71,78,65,87,22,
230272,Kauã Abranches,34,19,154,72,64,72,81,63,53,66,
168320,A. Gyan,32,15,170,71,74,72,73,73,73,26,
169600,D. Simpson,31,46,176,65,27,64,82,37,77,79,
193408,H. Seferović,26,12,187,67,75,70,73,76,75,35,
233601,R. Sobhi,21,29,170,71,61,81,66,65,58,38,
205186,P. Gazzaniga,26,46,198,21,12,20,59,49,66,16,
216706,F. Mussis,26,17,165,62,46,62,72,76,75,74,
225410,A. Masina,24,33,192,78,26,68,69,59,64,72,
164994,J. Błaszczykowski,32,35,170,75,67,76,77,76,63,60,
158851,J. Beausejour,34,11,183,77,61,71,70,67,63,67,
189059,J. Livermore,28,31,163,65,59,68,74,72,69,72,
208260,D. Kourmpelis,24,1,170,56,45,64,63,65,70,77,
230276,Nicolás Formido,30,23,170,74,57,74,78,71,56,54,
230021,J. Aidoo,22,12,183,29,18,35,65,40,86,71,
236679,Melendo,20,17,139,74,73,77,63,58,55,52,
178567,E. Pieters,29,35,185,69,32,70,70,51,72,75,
180359,Luisinho,33,19,137,76,49,71,77,59,38,76,
211592,A. Semenov,29,0,190,50,36,55,70,55,78,75,
189576,Ramalho,25,22,150,59,40,48,70,22,82,72,
209289,Kévin Rodrigues,24,18,154,77,42,53,64,58,62,69,
223113,K. Piątek,23,15,170,51,77,66,68,74,81,31,
168585,R. Vlaar,33,13,176,29,47,52,68,76,50,74,
184457,R. van Wolfswinkel,29,26,154,54,76,72,75,70,73,46,
199562,Ilie Sánchez,27,7,170,54,39,66,75,49,80,72,
205194,Ewerton,29,20,196,48,30,59,69,53,82,78,
211338,A. Chumacero,27,9,143,70,61,70,71,77,68,75,
188554,Dani Pacheco,27,10,143,72,71,78,70,59,75,39,
192906,L. Rodríguez,33,13,157,68,78,75,65,78,75,15,
212107,A. Jahović,31,18,198,36,79,66,62,77,54,15,
189067,M. Britos,32,39,187,43,37,47,67,30,77,75,
191627,M. Rits,24,17,161,67,59,66,74,62,53,74,
228236,S. Deli,26,1,185,28,37,62,71,72,77,68,
219789,H. Traoré,26,24,157,73,48,74,74,68,90,72,
224909,P. Aguedar,30,0,181,40,50,50,69,64,91,72,
172685,Crespo,31,1,165,72,32,55,72,51,71,74,
192397,Rafael,28,23,183,18,10,17,68,24,62,29,
206222,Bigas,27,10,172,68,49,44,69,62,76,72,
213134,L. Öztunalı,22,20,176,70,65,80,71,73,66,54,
221838,M. Jojić,26,22,174,77,72,74,74,78,63,66,
234126,Vitor Bueno,23,1,174,68,69,74,72,76,52,31,
235663,G. Til,20,10,163,57,72,67,77,70,52,66,
219536,I. Pussetto,22,22,163,65,78,80,68,74,71,12,
222352,A. Ajeti,21,19,170,59,77,69,67,75,89,16,
234128,Luiz Araújo,22,23,154,66,62,78,77,68,56,31,
244368,A. Besedin,22,1,168,33,74,75,79,63,63,40,
219793,T. Didillon,22,11,194,21,13,23,63,22,57,14,
225426,Arana,21,10,150,77,59,72,75,69,64,71,
217235,Zainadine,30,9,165,58,22,60,70,57,92,76,
190868,K. Théophile-Catherine,28,1,190,72,46,63,72,60,72,75,
210327,A. Gianniotis,25,1,187,11,12,14,70,49,73,10,
145047,Bruno Saltor,37,25,168,75,33,69,82,65,56,80,
210583,M. Stendera,22,24,159,67,72,75,72,73,52,58,
237207,S. Kalu,20,25,163,75,66,76,67,65,87,26,
186519,Juan Cala,28,10,190,59,46,57,67,70,81,75,
195479,J. Tavernier,26,39,165,76,62,78,65,70,72,67,
238744,W. McKennie,19,12,185,56,52,74,77,73,85,74,
214169,W. Tesillo,28,24,172,55,22,49,74,27,49,85,
172953,A. Mariappa,31,39,172,57,27,59,75,47,78,69,
187033,S. Morrison,27,35,185,30,22,43,69,52,75,73,
209818,J. Brenet,24,22,163,69,36,73,72,30,59,69,
211098,B. Dack,24,32,157,67,72,77,68,68,72,55,
217242,Y. Kubo,24,16,157,64,75,76,69,70,78,27,
190362,T. Pukki,28,29,176,45,76,72,70,73,75,27,
202395,William,26,11,176,54,74,68,72,72,81,19,
204699,L. Melgarejo,27,1,165,70,70,76,75,75,82,63,
226203,J. Jones,26,18,161,73,57,74,69,64,72,65,
165531,I. Sosa,31,43,163,69,70,73,70,71,68,50,
189595,M. Ekici,28,51,168,68,64,75,65,82,62,60,
192667,A. Nyom,30,27,179,74,27,68,71,74,57,72,
245660,K. Konaté,26,0,165,70,67,76,74,80,64,40,
186524,F. Đorđević,30,17,176,48,74,68,71,80,76,48,
189084,E. Room,29,11,179,20,16,12,72,17,70,14,
191388,T. Usami,26,21,152,69,71,80,65,80,33,34,
192156,Ruben Lima,28,6,152,67,49,67,75,62,69,75,
193692,Fábio Espinho,32,8,141,70,66,75,74,77,58,59,
212125,L. Marković,24,62,143,69,66,80,73,65,78,49,
225182,J. Barrera,22,4,161,72,68,74,70,57,73,24,
202911,R. Mora,30,22,163,68,73,69,71,75,87,29,
212127,D. Lazović,27,15,146,70,65,78,64,65,44,24,
244383,M. Burda,23,1,176,28,17,31,74,34,67,79,
219808,Tana,27,11,161,68,67,78,70,65,46,15,
222368,A. Miranchuk,22,1,159,65,73,74,74,72,49,22,
172960,L. Grabban,30,45,172,62,77,67,69,72,46,22,
245664,I. Koné,30,0,174,55,51,44,79,43,67,71,
189600,J. Hušbauer,28,1,168,76,61,71,70,79,59,65,
200353,A. Soumaoro,26,24,201,57,31,47,60,48,83,70,
202401,Patric,30,13,181,43,75,68,64,75,71,39,
204450,P. Diamanka,28,10,159,48,61,64,69,81,91,74,
192930,A. Pulido,27,35,168,61,73,75,70,72,73,37,
226211,Roger Guedes,21,14,148,70,70,82,71,67,66,32,
179875,D. N'Doye,33,20,179,53,72,69,72,80,71,38,
187043,S. Johansen,27,45,172,70,69,73,71,73,65,65,
158372,I. Afellay,32,37,168,74,67,77,71,74,73,62,
227236,A. Zambo Anguissa,22,35,172,58,42,72,70,73,75,74,
163492,N. Lombaerts,33,14,174,63,38,54,66,67,33,78,
205989,C. Chambers,23,56,161,59,46,65,65,52,71,72,
235173,I. Sangaré,20,16,170,74,61,71,72,71,74,73,
223142,A. Sulu,32,17,176,33,44,51,66,58,90,69,
